"SenKey","AddDt","CRRMngKey","SSO","FSR","LIG","HAL","VIB"
"368688","2021-05-28 09:57:40","H001236001","25.72","141","79","0","0"
"368686","2021-05-28 09:57:39","H001236001","25.62","142","81","0","0"
"368684","2021-05-28 09:57:39","H001236001","25.72","142","80","0","0"
"368682","2021-05-28 09:57:38","H001236001","25.62","142","80","0","0"
"368680","2021-05-28 09:57:38","H001236001","25.72","143","81","0","0"
"368678","2021-05-28 09:57:37","H001236001","25.72","143","80","0","0"
"368676","2021-05-28 09:57:36","H001236001","25.62","143","80","0","0"
"368674","2021-05-28 09:57:36","H001236001","25.72","143","80","0","0"
"368672","2021-05-28 09:57:35","H001236001","25.62","143","80","0","0"
"368670","2021-05-28 09:57:35","H001236001","25.72","142","80","0","0"
"368668","2021-05-28 09:57:34","H001236001","25.62","142","80","0","0"
"368666","2021-05-28 09:57:33","H001236001","25.62","142","80","0","0"
"368664","2021-05-28 09:57:33","H001236001","25.72","142","81","0","0"
"368662","2021-05-28 09:57:32","H001236001","25.62","142","81","0","0"
"368660","2021-05-28 09:57:32","H001236001","25.72","142","80","0","0"
"368658","2021-05-28 09:57:31","H001236001","25.62","143","81","0","0"
"368656","2021-05-28 09:57:30","H001236001","25.72","142","81","0","0"
"368654","2021-05-28 09:57:30","H001236001","25.72","143","81","0","0"
"368652","2021-05-28 09:57:29","H001236001","25.62","143","81","0","0"
"368650","2021-05-28 09:57:29","H001236001","25.72","142","81","0","0"
"368648","2021-05-28 09:57:28","H001236001","25.62","142","81","0","0"
"368646","2021-05-28 09:57:27","H001236001","25.72","142","80","0","0"
"368644","2021-05-28 09:57:27","H001236001","25.62","142","81","0","0"
"368642","2021-05-28 09:57:26","H001236001","25.72","143","81","0","0"
"368640","2021-05-28 09:57:26","H001236001","25.72","142","80","0","0"
"368638","2021-05-28 09:57:25","H001236001","25.62","143","82","0","0"
"368636","2021-05-28 09:57:24","H001236001","25.72","142","81","0","0"
"368634","2021-05-28 09:57:24","H001236001","25.62","142","82","0","0"
"368632","2021-05-28 09:57:23","H001236001","25.72","143","81","0","0"
"368630","2021-05-28 09:57:23","H001236001","25.72","143","80","0","0"
"368628","2021-05-28 09:57:22","H001236001","25.62","142","82","0","0"
"368626","2021-05-28 09:57:21","H001236001","25.72","142","80","0","0"
"368624","2021-05-28 09:57:21","H001236001","25.62","143","81","0","0"
"368622","2021-05-28 09:57:20","H001236001","25.72","141","81","0","0"
"368620","2021-05-28 09:57:20","H001236001","25.62","143","81","0","0"
"368618","2021-05-28 09:57:19","H001236001","25.72","142","81","0","0"
"368616","2021-05-28 09:57:18","H001236001","25.72","142","81","0","0"
"368614","2021-05-28 09:57:18","H001236001","25.62","142","81","0","0"
"368612","2021-05-28 09:57:17","H001236001","25.72","143","81","0","0"
"368610","2021-05-28 09:57:17","H001236001","25.62","142","81","0","0"
"368608","2021-05-28 09:57:16","H001236001","25.72","142","81","0","0"
"368606","2021-05-28 09:57:15","H001236001","25.67","142","81","0","0"
"368604","2021-05-28 09:57:15","H001236001","25.62","140","81","0","0"
"368602","2021-05-28 09:57:14","H001236001","25.72","141","81","0","0"
"368600","2021-05-28 09:57:14","H001236001","25.62","142","81","0","0"
"368598","2021-05-28 09:57:13","H001236001","25.72","143","81","0","0"
"368596","2021-05-28 09:57:12","H001236001","25.62","141","81","0","0"
"368594","2021-05-28 09:57:12","H001236001","25.72","141","81","0","0"
"368592","2021-05-28 09:57:11","H001236001","25.72","142","81","0","0"
"368590","2021-05-28 09:57:11","H001236001","25.62","143","81","0","0"
"368588","2021-05-28 09:57:10","H001236001","25.72","143","81","0","0"
"368586","2021-05-28 09:57:09","H001236001","25.62","142","80","0","0"
"368584","2021-05-28 09:57:09","H001236001","25.72","142","81","0","0"
"368582","2021-05-28 09:57:08","H001236001","25.62","142","81","0","0"
"368580","2021-05-28 09:57:08","H001236001","25.62","142","82","0","0"
"368578","2021-05-28 09:57:07","H001236001","25.72","142","80","0","0"
"368576","2021-05-28 09:57:06","H001236001","25.6","142","82","0","0"
"368574","2021-05-28 09:57:06","H001236001","25.72","141","81","0","0"
"368572","2021-05-28 09:57:05","H001236001","25.62","143","81","0","0"
"368570","2021-05-28 09:57:05","H001236001","25.72","142","81","0","0"
"368568","2021-05-28 09:57:04","H001236001","25.72","142","81","0","0"
"368566","2021-05-28 09:57:03","H001236001","25.62","142","81","0","0"
"368564","2021-05-28 09:57:03","H001236001","25.72","142","81","0","0"
"368562","2021-05-28 09:57:02","H001236001","25.62","142","81","0","0"
"368560","2021-05-28 09:57:02","H001236001","25.72","142","81","0","0"
"368558","2021-05-28 09:57:01","H001236001","25.6","142","81","0","0"
"368556","2021-05-28 09:57:00","H001236001","25.62","142","81","0","0"
"368554","2021-05-28 09:57:00","H001236001","25.72","143","81","0","0"
"368552","2021-05-28 09:56:59","H001236001","25.62","143","81","0","0"
"368550","2021-05-28 09:56:59","H001236001","25.72","142","80","0","0"
"368548","2021-05-28 09:56:58","H001236001","25.62","141","81","0","0"
"368546","2021-05-28 09:56:57","H001236001","25.72","142","81","0","0"
"368544","2021-05-28 09:56:57","H001236001","25.72","142","81","0","0"
"368542","2021-05-28 09:56:56","H001236001","25.6","142","81","0","0"
"368540","2021-05-28 09:56:56","H001236001","25.72","142","80","0","0"
"368538","2021-05-28 09:56:55","H001236001","25.62","142","81","0","0"
"368536","2021-05-28 09:56:54","H001236001","25.72","142","81","0","0"
"368534","2021-05-28 09:56:54","H001236001","25.62","142","81","0","0"
"368532","2021-05-28 09:56:53","H001236001","25.62","142","81","0","0"
"368530","2021-05-28 09:56:53","H001236001","25.72","142","81","0","0"
"368528","2021-05-28 09:56:52","H001236001","25.62","143","81","0","0"
"368526","2021-05-28 09:56:52","H001236001","25.72","141","81","0","0"
"368524","2021-05-28 09:56:51","H001236001","25.62","142","81","0","0"
"368522","2021-05-28 09:56:50","H001236001","25.72","142","81","0","0"
"368520","2021-05-28 09:56:50","H001236001","25.72","141","81","0","0"
"368518","2021-05-28 09:56:49","H001236001","25.62","142","81","0","0"
"368516","2021-05-28 09:56:48","H001236001","25.72","142","82","0","0"
"368514","2021-05-28 09:56:48","H001236001","25.62","142","81","0","0"
"368512","2021-05-28 09:56:47","H001236001","25.74","142","80","0","0"
"368510","2021-05-28 09:56:47","H001236001","25.62","142","82","0","0"
"368508","2021-05-28 09:56:46","H001236001","25.62","142","82","0","0"
"368506","2021-05-28 09:56:45","H001236001","25.72","142","81","0","0"
"368504","2021-05-28 09:56:45","H001236001","25.62","142","81","0","0"
"368502","2021-05-28 09:56:44","H001236001","25.72","140","81","0","0"
"368500","2021-05-28 09:56:44","H001236001","25.62","142","81","0","0"
"368498","2021-05-28 09:56:43","H001236001","25.72","141","81","0","0"
"368496","2021-05-28 09:56:42","H001236001","25.72","141","82","0","0"
"368494","2021-05-28 09:56:42","H001236001","25.62","142","81","0","0"
"368492","2021-05-28 09:56:41","H001236001","25.72","142","81","0","0"
"368490","2021-05-28 09:56:41","H001236001","25.62","142","81","0","0"
"368488","2021-05-28 09:56:40","H001236001","25.72","142","81","0","0"
"368486","2021-05-28 09:56:39","H001236001","25.62","142","80","0","0"
"368484","2021-05-28 09:56:39","H001236001","25.62","142","81","0","0"
"368482","2021-05-28 09:56:38","H001236001","25.74","142","81","0","0"
"368480","2021-05-28 09:56:38","H001236001","25.62","142","81","0","0"
"368478","2021-05-28 09:56:37","H001236001","25.72","141","80","0","0"
"368476","2021-05-28 09:56:36","H001236001","25.62","142","81","0","0"
"368474","2021-05-28 09:56:36","H001236001","25.72","142","81","0","0"
"368472","2021-05-28 09:56:35","H001236001","25.62","142","82","0","0"
"368470","2021-05-28 09:56:35","H001236001","25.62","141","81","0","0"
"368468","2021-05-28 09:56:34","H001236001","25.72","141","81","0","0"
"368466","2021-05-28 09:56:33","H001236001","25.62","142","80","0","0"
"368464","2021-05-28 09:56:33","H001236001","25.72","142","81","0","0"
"368462","2021-05-28 09:56:32","H001236001","25.62","142","81","0","0"
"368460","2021-05-28 09:56:32","H001236001","25.62","142","81","0","0"
"368458","2021-05-28 09:56:31","H001236001","25.72","141","81","0","0"
"368456","2021-05-28 09:56:30","H001236001","25.62","142","81","0","0"
"368454","2021-05-28 09:56:30","H001236001","25.72","141","82","0","0"
"368452","2021-05-28 09:56:29","H001236001","25.62","142","81","0","0"
"368450","2021-05-28 09:56:29","H001236001","25.72","142","82","0","0"
"368448","2021-05-28 09:56:28","H001236001","25.74","142","81","0","0"
"368446","2021-05-28 09:56:27","H001236001","25.62","142","81","0","0"
"368444","2021-05-28 09:56:27","H001236001","25.72","141","82","0","0"
"368442","2021-05-28 09:56:26","H001236001","25.62","141","81","0","0"
"368440","2021-05-28 09:56:26","H001236001","25.72","143","81","0","0"
"368438","2021-05-28 09:56:25","H001236001","25.6","142","81","0","0"
"368436","2021-05-28 09:56:24","H001236001","25.62","141","81","0","0"
"368434","2021-05-28 09:56:24","H001236001","25.72","142","82","0","0"
"368432","2021-05-28 09:56:23","H001236001","25.62","141","81","0","0"
"368430","2021-05-28 09:56:23","H001236001","25.72","142","81","0","0"
"368428","2021-05-28 09:56:22","H001236001","25.62","142","81","0","0"
"368426","2021-05-28 09:56:21","H001236001","25.72","141","81","0","0"
"368424","2021-05-28 09:56:21","H001236001","25.72","142","81","0","0"
"368422","2021-05-28 09:56:20","H001236001","25.62","142","80","0","0"
"368420","2021-05-28 09:56:20","H001236001","25.72","142","81","0","0"
"368418","2021-05-28 09:56:19","H001236001","25.62","141","81","0","0"
"368416","2021-05-28 09:56:18","H001236001","25.72","141","81","0","0"
"368414","2021-05-28 09:56:18","H001236001","25.62","142","81","0","0"
"368412","2021-05-28 09:56:17","H001236001","25.72","141","81","0","0"
"368410","2021-05-28 09:56:17","H001236001","25.72","141","81","0","0"
"368408","2021-05-28 09:56:16","H001236001","25.6","142","81","0","0"
"368406","2021-05-28 09:56:15","H001236001","25.72","141","82","0","0"
"368404","2021-05-28 09:56:15","H001236001","25.62","140","82","0","0"
"368402","2021-05-28 09:56:14","H001236001","25.72","143","81","0","0"
"368400","2021-05-28 09:56:14","H001236001","25.62","141","81","0","0"
"368398","2021-05-28 09:56:13","H001236001","25.62","141","81","0","0"
"368396","2021-05-28 09:56:12","H001236001","25.72","142","81","0","0"
"368394","2021-05-28 09:56:12","H001236001","25.62","141","81","0","0"
"368392","2021-05-28 09:56:11","H001236001","25.72","142","82","0","0"
"368390","2021-05-28 09:56:11","H001236001","25.6","141","81","0","0"
"368388","2021-05-28 09:56:10","H001236001","25.72","141","82","0","0"
"368386","2021-05-28 09:56:09","H001236001","25.72","142","80","0","0"
"368384","2021-05-28 09:56:09","H001236001","25.62","141","82","0","0"
"368382","2021-05-28 09:56:08","H001236001","25.72","141","81","0","0"
"368380","2021-05-28 09:56:08","H001236001","25.62","141","82","0","0"
"368378","2021-05-28 09:56:07","H001236001","25.72","142","82","0","0"
"368376","2021-05-28 09:56:06","H001236001","25.62","142","80","0","0"
"368374","2021-05-28 09:56:06","H001236001","25.62","140","82","0","0"
"368372","2021-05-28 09:56:05","H001236001","25.72","142","81","0","0"
"368370","2021-05-28 09:56:05","H001236001","25.62","141","81","0","0"
"368368","2021-05-28 09:56:04","H001236001","25.72","143","81","0","0"
"368366","2021-05-28 09:56:03","H001236001","25.62","142","80","0","0"
"368364","2021-05-28 09:56:03","H001236001","25.72","141","80","0","0"
"368362","2021-05-28 09:56:02","H001236001","25.72","141","81","0","0"
"368360","2021-05-28 09:56:02","H001236001","25.62","142","81","0","0"
"368358","2021-05-28 09:56:01","H001236001","25.74","141","81","0","0"
"368356","2021-05-28 09:56:00","H001236001","25.62","140","82","0","0"
"368354","2021-05-28 09:56:00","H001236001","25.72","141","81","0","0"
"368352","2021-05-28 09:55:59","H001236001","25.62","141","81","0","0"
"368350","2021-05-28 09:55:59","H001236001","25.62","140","81","0","0"
"368348","2021-05-28 09:55:58","H001236001","25.74","141","81","0","0"
"368346","2021-05-28 09:55:57","H001236001","25.62","141","81","0","0"
"368344","2021-05-28 09:55:57","H001236001","25.72","141","81","0","0"
"368342","2021-05-28 09:55:56","H001236001","25.62","141","81","0","0"
"368340","2021-05-28 09:55:56","H001236001","25.72","139","81","0","0"
"368338","2021-05-28 09:55:55","H001236001","25.72","141","81","0","0"
"368336","2021-05-28 09:55:54","H001236001","25.62","142","81","0","0"
"368334","2021-05-28 09:55:54","H001236001","25.72","140","81","0","0"
"368332","2021-05-28 09:55:53","H001236001","25.62","141","82","0","0"
"368330","2021-05-28 09:55:53","H001236001","25.72","141","81","0","0"
"368328","2021-05-28 09:55:52","H001236001","25.62","141","81","0","0"
"368326","2021-05-28 09:55:51","H001236001","25.62","141","81","0","0"
"368324","2021-05-28 09:55:51","H001236001","25.72","140","81","0","0"
"368322","2021-05-28 09:55:50","H001236001","25.62","141","82","0","0"
"368320","2021-05-28 09:55:50","H001236001","25.72","142","81","0","0"
"368318","2021-05-28 09:55:49","H001236001","25.62","140","81","0","0"
"368316","2021-05-28 09:55:49","H001236001","25.72","142","81","0","0"
"368314","2021-05-28 09:55:48","H001236001","25.72","141","80","0","0"
"368312","2021-05-28 09:55:47","H001236001","25.62","141","81","0","0"
"368310","2021-05-28 09:55:47","H001236001","25.74","141","81","0","0"
"368308","2021-05-28 09:55:46","H001236001","25.62","141","82","0","0"
"368306","2021-05-28 09:55:45","H001236001","25.72","141","82","0","0"
"368304","2021-05-28 09:55:45","H001236001","25.62","142","81","0","0"
"368302","2021-05-28 09:55:44","H001236001","25.62","141","81","0","0"
"368300","2021-05-28 09:55:44","H001236001","25.72","140","80","0","0"
"368298","2021-05-28 09:55:43","H001236001","25.62","141","81","0","0"
"368296","2021-05-28 09:55:42","H001236001","25.72","142","81","0","0"
"368294","2021-05-28 09:55:42","H001236001","25.62","140","81","0","0"
"368292","2021-05-28 09:55:41","H001236001","25.72","141","81","0","0"
"368290","2021-05-28 09:55:41","H001236001","25.72","141","81","0","0"
"368288","2021-05-28 09:55:40","H001236001","25.62","141","80","0","0"
"368286","2021-05-28 09:55:40","H001236001","25.72","141","82","0","0"
"368284","2021-05-28 09:55:39","H001236001","25.62","141","81","0","0"
"368282","2021-05-28 09:55:38","H001236001","25.72","141","81","0","0"
"368280","2021-05-28 09:55:38","H001236001","25.62","141","81","0","0"
"368278","2021-05-28 09:55:37","H001236001","25.62","140","81","0","0"
"368276","2021-05-28 09:55:37","H001236001","25.72","142","81","0","0"
"368274","2021-05-28 09:55:36","H001236001","25.62","140","81","0","0"
"368272","2021-05-28 09:55:35","H001236001","25.72","141","81","0","0"
"368270","2021-05-28 09:55:35","H001236001","25.62","141","83","0","0"
"368268","2021-05-28 09:55:34","H001236001","25.72","142","82","0","0"
"368266","2021-05-28 09:55:33","H001236001","25.67","141","81","0","0"
"368264","2021-05-28 09:55:33","H001236001","25.62","141","81","0","0"
"368262","2021-05-28 09:55:32","H001236001","25.72","141","81","0","0"
"368260","2021-05-28 09:55:32","H001236001","25.62","141","81","0","0"
"368258","2021-05-28 09:55:31","H001236001","25.72","141","82","0","0"
"368256","2021-05-28 09:55:31","H001236001","25.62","141","82","0","0"
"368254","2021-05-28 09:55:30","H001236001","25.72","141","82","0","0"
"368252","2021-05-28 09:55:29","H001236001","25.72","141","81","0","0"
"368250","2021-05-28 09:55:29","H001236001","25.62","141","81","0","0"
"368248","2021-05-28 09:55:28","H001236001","25.72","141","81","0","0"
"368246","2021-05-28 09:55:28","H001236001","25.62","141","80","0","0"
"368244","2021-05-28 09:55:27","H001236001","25.72","140","82","0","0"
"368242","2021-05-28 09:55:26","H001236001","25.62","141","81","0","0"
"368240","2021-05-28 09:55:26","H001236001","25.62","141","82","0","0"
"368238","2021-05-28 09:55:25","H001236001","25.72","141","82","0","0"
"368236","2021-05-28 09:55:25","H001236001","25.6","140","81","0","0"
"368234","2021-05-28 09:55:24","H001236001","25.72","142","81","0","0"
"368232","2021-05-28 09:55:23","H001236001","25.62","140","81","0","0"
"368230","2021-05-28 09:55:23","H001236001","25.72","141","82","0","0"
"368228","2021-05-28 09:55:22","H001236001","25.72","141","82","0","0"
"368226","2021-05-28 09:55:22","H001236001","25.62","141","81","0","0"
"368224","2021-05-28 09:55:21","H001236001","25.72","141","81","0","0"
"368222","2021-05-28 09:55:20","H001236001","25.62","140","82","0","0"
"368220","2021-05-28 09:55:20","H001236001","25.74","141","81","0","0"
"368218","2021-05-28 09:55:19","H001236001","25.62","140","82","0","0"
"368216","2021-05-28 09:55:19","H001236001","25.62","141","81","0","0"
"368214","2021-05-28 09:55:18","H001236001","25.72","141","81","0","0"
"368212","2021-05-28 09:55:17","H001236001","25.62","142","82","0","0"
"368210","2021-05-28 09:55:17","H001236001","25.72","141","81","0","0"
"368208","2021-05-28 09:55:16","H001236001","25.62","140","81","0","0"
"368206","2021-05-28 09:55:16","H001236001","25.72","141","80","0","0"
"368204","2021-05-28 09:55:15","H001236001","25.72","142","80","0","0"
"368202","2021-05-28 09:55:14","H001236001","25.62","142","80","0","0"
"368200","2021-05-28 09:55:14","H001236001","25.72","140","80","0","0"
"368198","2021-05-28 09:55:13","H001236001","25.62","141","80","0","0"
"368196","2021-05-28 09:55:13","H001236001","25.74","141","80","0","0"
"368194","2021-05-28 09:55:12","H001236001","25.62","140","80","0","0"
"368192","2021-05-28 09:55:11","H001236001","25.62","141","80","0","0"
"368190","2021-05-28 09:55:11","H001236001","25.72","140","80","0","0"
"368188","2021-05-28 09:55:10","H001236001","25.62","142","80","0","0"
"368186","2021-05-28 09:55:10","H001236001","25.72","142","80","0","0"
"368184","2021-05-28 09:55:09","H001236001","25.62","141","80","0","0"
"368182","2021-05-28 09:55:08","H001236001","25.72","143","81","0","0"
"368180","2021-05-28 09:55:08","H001236001","25.72","132","80","0","0"
"368178","2021-05-28 09:55:07","H001236001","25.62","143","80","0","0"
"368176","2021-05-28 09:55:07","H001236001","25.72","143","80","0","0"
"368174","2021-05-28 09:55:06","H001236001","25.62","143","81","0","0"
"368172","2021-05-28 09:55:05","H001236001","25.72","143","80","0","0"
"368170","2021-05-28 09:55:05","H001236001","25.62","143","80","0","0"
"368168","2021-05-28 09:55:04","H001236001","25.72","143","81","0","0"
"368166","2021-05-28 09:55:04","H001236001","25.72","143","81","0","0"
"368164","2021-05-28 09:55:03","H001236001","25.62","143","80","0","0"
"368162","2021-05-28 09:55:02","H001236001","25.72","143","80","0","0"
"368160","2021-05-28 09:55:02","H001236001","25.62","143","80","0","0"
"368158","2021-05-28 09:55:01","H001236001","25.72","144","80","0","0"
"368156","2021-05-28 09:55:01","H001236001","25.62","143","80","0","0"
"368154","2021-05-28 09:55:00","H001236001","25.62","143","80","0","0"
"368152","2021-05-28 09:54:59","H001236001","25.72","143","81","0","0"
"368150","2021-05-28 09:54:59","H001236001","25.62","144","80","0","0"
"368148","2021-05-28 09:54:58","H001236001","25.72","143","80","0","0"
"368146","2021-05-28 09:54:58","H001236001","25.62","143","81","0","0"
"368144","2021-05-28 09:54:57","H001236001","25.72","143","81","0","0"
"368142","2021-05-28 09:54:56","H001236001","25.72","143","80","0","0"
"368140","2021-05-28 09:54:56","H001236001","25.62","143","80","0","0"
"368138","2021-05-28 09:54:55","H001236001","25.72","143","80","0","0"
"368136","2021-05-28 09:54:55","H001236001","25.6","143","80","0","0"
"368134","2021-05-28 09:54:54","H001236001","25.72","143","81","0","0"
"368132","2021-05-28 09:54:53","H001236001","25.72","142","80","0","0"
"368130","2021-05-28 09:54:53","H001236001","25.62","143","80","0","0"
"368128","2021-05-28 09:54:52","H001236001","25.72","142","80","0","0"
"368126","2021-05-28 09:54:52","H001236001","25.62","144","81","0","0"
"368124","2021-05-28 09:54:51","H001236001","25.7","144","80","0","0"
"368122","2021-05-28 09:54:50","H001236001","25.62","143","80","0","0"
"368120","2021-05-28 09:54:50","H001236001","25.72","143","80","0","0"
"368118","2021-05-28 09:54:49","H001236001","25.72","144","81","0","0"
"368116","2021-05-28 09:54:49","H001236001","25.62","142","81","0","0"
"368114","2021-05-28 09:54:48","H001236001","25.72","144","81","0","0"
"368112","2021-05-28 09:54:47","H001236001","25.62","144","81","0","0"
"368110","2021-05-28 09:54:47","H001236001","25.72","144","80","0","0"
"368108","2021-05-28 09:54:46","H001236001","25.62","144","80","0","0"
"368106","2021-05-28 09:54:46","H001236001","25.62","144","80","0","0"
"368104","2021-05-28 09:54:45","H001236001","25.72","144","81","0","0"
"368102","2021-05-28 09:54:44","H001236001","25.62","144","81","0","0"
"368100","2021-05-28 09:54:44","H001236001","25.72","144","81","0","0"
"368098","2021-05-28 09:54:43","H001236001","25.62","144","81","0","0"
"368096","2021-05-28 09:54:43","H001236001","25.72","143","81","0","0"
"368094","2021-05-28 09:54:42","H001236001","25.72","143","80","0","0"
"368092","2021-05-28 09:54:41","H001236001","25.62","145","81","0","0"
"368090","2021-05-28 09:54:41","H001236001","25.72","142","80","0","0"
"368088","2021-05-28 09:54:40","H001236001","25.62","144","81","0","0"
"368086","2021-05-28 09:54:40","H001236001","25.72","144","81","0","0"
"368084","2021-05-28 09:54:39","H001236001","25.62","144","80","0","0"
"368082","2021-05-28 09:54:38","H001236001","25.62","143","81","0","0"
"368080","2021-05-28 09:54:38","H001236001","25.72","144","81","0","0"
"368078","2021-05-28 09:54:37","H001236001","25.62","143","80","0","0"
"368076","2021-05-28 09:54:37","H001236001","25.72","143","81","0","0"
"368074","2021-05-28 09:54:36","H001236001","25.62","144","81","0","0"
"368072","2021-05-28 09:54:35","H001236001","25.72","144","81","0","0"
"368070","2021-05-28 09:54:35","H001236001","25.72","143","81","0","0"
"368068","2021-05-28 09:54:34","H001236001","25.6","144","81","0","0"
"368066","2021-05-28 09:54:34","H001236001","25.72","143","81","0","0"
"368064","2021-05-28 09:54:33","H001236001","25.62","143","80","0","0"
"368062","2021-05-28 09:54:32","H001236001","25.72","144","81","0","0"
"368060","2021-05-28 09:54:32","H001236001","25.62","142","80","0","0"
"368058","2021-05-28 09:54:31","H001236001","25.62","144","81","0","0"
"368056","2021-05-28 09:54:31","H001236001","25.72","144","81","0","0"
"368054","2021-05-28 09:54:30","H001236001","25.62","144","81","0","0"
"368052","2021-05-28 09:54:29","H001236001","25.72","143","80","0","0"
"368050","2021-05-28 09:54:29","H001236001","25.62","144","81","0","0"
"368048","2021-05-28 09:54:28","H001236001","25.72","143","80","0","0"
"368046","2021-05-28 09:54:28","H001236001","25.72","144","81","0","0"
"368044","2021-05-28 09:54:27","H001236001","25.62","143","81","0","0"
"368042","2021-05-28 09:54:26","H001236001","25.72","144","80","0","0"
"368040","2021-05-28 09:54:26","H001236001","25.62","144","81","0","0"
"368038","2021-05-28 09:54:25","H001236001","25.72","144","82","0","0"
"368036","2021-05-28 09:54:25","H001236001","25.62","144","81","0","0"
"368034","2021-05-28 09:54:24","H001236001","25.62","144","83","0","0"
"368032","2021-05-28 09:54:23","H001236001","25.72","144","81","0","0"
"368030","2021-05-28 09:54:23","H001236001","25.62","143","81","0","0"
"368028","2021-05-28 09:54:22","H001236001","25.72","142","81","0","0"
"368026","2021-05-28 09:54:22","H001236001","25.62","142","81","0","0"
"368024","2021-05-28 09:54:21","H001236001","25.72","143","82","0","0"
"368022","2021-05-28 09:54:20","H001236001","25.72","143","80","0","0"
"368020","2021-05-28 09:54:20","H001236001","25.62","144","81","0","0"
"368018","2021-05-28 09:54:19","H001236001","25.72","143","82","0","0"
"368016","2021-05-28 09:54:19","H001236001","25.62","144","80","0","0"
"368014","2021-05-28 09:54:18","H001236001","25.72","143","80","0","0"
"368012","2021-05-28 09:54:17","H001236001","25.64","144","82","0","0"
"368010","2021-05-28 09:54:17","H001236001","25.62","143","80","0","0"
"368008","2021-05-28 09:54:16","H001236001","25.72","143","81","0","0"
"368006","2021-05-28 09:54:16","H001236001","25.62","143","80","0","0"
"368004","2021-05-28 09:54:15","H001236001","25.72","142","81","0","0"
"368002","2021-05-28 09:54:14","H001236001","25.62","143","81","0","0"
"368000","2021-05-28 09:54:14","H001236001","25.72","142","81","0","0"
"367998","2021-05-28 09:54:13","H001236001","25.72","143","81","0","0"
"367996","2021-05-28 09:54:13","H001236001","25.62","143","81","0","0"
"367994","2021-05-28 09:54:12","H001236001","25.74","142","80","0","0"
"367992","2021-05-28 09:54:11","H001236001","25.62","143","81","0","0"
"367990","2021-05-28 09:54:11","H001236001","25.72","142","81","0","0"
"367988","2021-05-28 09:54:10","H001236001","25.62","143","82","0","0"
"367986","2021-05-28 09:54:10","H001236001","25.62","142","81","0","0"
"367984","2021-05-28 09:54:09","H001236001","25.72","142","80","0","0"
"367982","2021-05-28 09:54:08","H001236001","25.62","141","81","0","0"
"367980","2021-05-28 09:54:08","H001236001","25.72","142","81","0","0"
"367978","2021-05-28 09:54:07","H001236001","25.62","142","82","0","0"
"367976","2021-05-28 09:54:07","H001236001","25.72","143","81","0","0"
"367974","2021-05-28 09:54:06","H001236001","25.74","141","82","0","0"
"367972","2021-05-28 09:54:05","H001236001","25.62","142","83","0","0"
"367970","2021-05-28 09:54:05","H001236001","25.72","141","82","0","0"
"367968","2021-05-28 09:54:04","H001236001","25.62","141","81","0","0"
"367966","2021-05-28 09:54:04","H001236001","25.74","140","82","0","0"
"367964","2021-05-28 09:54:03","H001236001","25.62","140","81","0","0"
"367962","2021-05-28 09:54:02","H001236001","25.62","140","81","0","0"
"367960","2021-05-28 09:54:02","H001236001","25.72","138","81","0","0"
"367958","2021-05-28 09:54:01","H001236001","25.62","140","81","0","0"
"367956","2021-05-28 09:54:01","H001236001","25.74","140","81","0","0"
"367954","2021-05-28 09:54:00","H001236001","25.62","141","82","0","0"
"367952","2021-05-28 09:53:59","H001236001","25.72","140","81","0","0"
"367950","2021-05-28 09:53:59","H001236001","25.72","140","81","0","0"
"367948","2021-05-28 09:53:58","H001236001","25.62","141","81","0","0"
"367946","2021-05-28 09:53:58","H001236001","25.72","138","82","0","0"
"367944","2021-05-28 09:53:57","H001236001","25.62","141","82","0","0"
"367942","2021-05-28 09:53:56","H001236001","25.72","142","81","0","0"
"367940","2021-05-28 09:53:56","H001236001","25.62","140","81","0","0"
"367938","2021-05-28 09:53:55","H001236001","25.62","142","82","0","0"
"367936","2021-05-28 09:53:55","H001236001","25.72","143","82","0","0"
"367934","2021-05-28 09:53:54","H001236001","25.62","142","82","0","0"
"367932","2021-05-28 09:53:53","H001236001","25.72","143","83","0","0"
"367930","2021-05-28 09:53:53","H001236001","25.62","143","83","0","0"
"367928","2021-05-28 09:53:53","H001236001","25.72","143","83","0","0"
"367926","2021-05-28 09:53:52","H001236001","25.62","144","82","0","0"
"367924","2021-05-28 09:53:52","H001236001","25.62","143","83","0","0"
"367922","2021-05-28 09:53:51","H001236001","25.72","142","82","0","0"
"367920","2021-05-28 09:53:50","H001236001","25.62","142","84","0","0"
"367918","2021-05-28 09:53:49","H001236001","25.72","143","82","0","0"
"367916","2021-05-28 09:53:49","H001236001","25.62","143","83","0","0"
"367914","2021-05-28 09:53:48","H001236001","25.72","142","83","0","0"
"367912","2021-05-28 09:53:47","H001236001","25.72","143","83","0","0"
"367910","2021-05-28 09:53:47","H001236001","25.62","142","82","0","0"
"367908","2021-05-28 09:53:46","H001236001","25.72","142","82","0","0"
"367906","2021-05-28 09:53:46","H001236001","25.62","143","82","0","0"
"367904","2021-05-28 09:53:45","H001236001","25.72","142","82","0","0"
"367902","2021-05-28 09:53:44","H001236001","25.62","142","83","0","0"
"367900","2021-05-28 09:53:44","H001236001","25.62","142","82","0","0"
"367898","2021-05-28 09:53:43","H001236001","25.72","141","83","0","0"
"367896","2021-05-28 09:53:43","H001236001","25.6","142","82","0","0"
"367894","2021-05-28 09:53:42","H001236001","25.72","142","82","0","0"
