"SenKey","AddDt","CRRMngKey","SSO","FSR","LIG","HAL","VIB"
"393389","2021-07-16 16:37:26","H001238001","17.41","297","122","0","0"
"393387","2021-07-16 16:37:25","H001238001","16.98","296","121","0","0"
"393385","2021-07-16 16:37:25","H001238001","17.41","297","121","0","0"
"393383","2021-07-16 16:37:24","H001238001","16.98","297","122","1","0"
"393381","2021-07-16 16:37:24","H001238001","17","296","122","1","0"
"393379","2021-07-16 16:37:23","H001238001","17.41","297","122","1","0"
"393377","2021-07-16 16:37:22","H001238001","16.98","297","122","1","0"
"393375","2021-07-16 16:37:22","H001238001","17","296","122","1","0"
"393373","2021-07-16 16:37:21","H001238001","16.98","296","121","1","0"
"393371","2021-07-16 16:37:21","H001238001","16.98","296","122","1","0"
"393369","2021-07-16 16:37:20","H001238001","16.98","296","122","0","0"
"393367","2021-07-16 16:37:19","H001238001","16.98","297","121","0","0"
"393365","2021-07-16 16:37:19","H001238001","17.41","296","122","0","0"
"393363","2021-07-16 16:37:18","H001238001","17.41","296","122","0","0"
"393361","2021-07-16 16:37:18","H001238001","16.98","297","122","0","0"
"393359","2021-07-16 16:37:17","H001238001","17","297","122","0","0"
"393357","2021-07-16 16:37:16","H001238001","17.34","296","121","1","0"
"393355","2021-07-16 16:37:16","H001238001","17.36","297","121","1","0"
"393353","2021-07-16 16:37:15","H001238001","17","296","122","1","0"
"393351","2021-07-16 16:37:15","H001238001","16.98","296","121","1","0"
"393349","2021-07-16 16:37:14","H001238001","17.41","296","122","1","0"
"393347","2021-07-16 16:37:13","H001238001","17","296","122","1","0"
"393345","2021-07-16 16:37:13","H001238001","16.98","297","122","1","0"
"393343","2021-07-16 16:37:12","H001238001","17","296","122","0","0"
"393341","2021-07-16 16:37:12","H001238001","17","296","122","0","0"
"393339","2021-07-16 16:37:11","H001238001","17.41","295","121","0","0"
"393337","2021-07-16 16:37:10","H001238001","17","296","122","0","0"
"393335","2021-07-16 16:37:10","H001238001","17.39","296","122","0","0"
"393333","2021-07-16 16:37:09","H001238001","16.98","296","122","0","0"
"393331","2021-07-16 16:37:09","H001238001","16.98","297","122","0","0"
"393329","2021-07-16 16:37:08","H001238001","17","297","122","1","0"
"393327","2021-07-16 16:37:07","H001238001","17","296","123","1","0"
"393325","2021-07-16 16:37:07","H001238001","16.98","296","122","1","0"
"393323","2021-07-16 16:37:06","H001238001","17.41","297","122","1","0"
"393321","2021-07-16 16:37:06","H001238001","16.98","296","122","1","0"
"393319","2021-07-16 16:37:05","H001238001","17.41","296","122","1","0"
"393317","2021-07-16 16:37:04","H001238001","16.98","296","122","1","0"
"393315","2021-07-16 16:37:04","H001238001","17.41","296","122","1","0"
"393313","2021-07-16 16:37:03","H001238001","17.41","297","122","0","0"
"393311","2021-07-16 16:37:03","H001238001","16.98","296","122","0","0"
"393309","2021-07-16 16:37:02","H001238001","17.41","295","122","0","0"
"393307","2021-07-16 16:37:01","H001238001","16.98","296","122","0","0"
"393305","2021-07-16 16:37:01","H001238001","16.98","297","121","0","0"
"393303","2021-07-16 16:37:00","H001238001","16.98","296","122","0","0"
"393301","2021-07-16 16:37:00","H001238001","16.98","296","121","0","0"
"393299","2021-07-16 16:36:59","H001238001","16.98","296","122","1","0"
"393297","2021-07-16 16:36:58","H001238001","16.98","295","122","1","0"
"393295","2021-07-16 16:36:58","H001238001","16.98","296","121","1","0"
"393293","2021-07-16 16:36:57","H001238001","16.98","297","122","1","0"
"393291","2021-07-16 16:36:57","H001238001","17.41","296","123","1","0"
"393289","2021-07-16 16:36:56","H001238001","17.41","297","121","1","0"
"393287","2021-07-16 16:36:55","H001238001","16.98","296","122","0","0"
"393285","2021-07-16 16:36:55","H001238001","17.08","296","122","0","0"
"393283","2021-07-16 16:36:54","H001238001","17","296","122","0","0"
"393281","2021-07-16 16:36:54","H001238001","17","296","122","0","0"
"393279","2021-07-16 16:36:53","H001238001","17.41","296","122","0","0"
"393277","2021-07-16 16:36:52","H001238001","17","296","122","0","0"
"393275","2021-07-16 16:36:52","H001238001","17.41","296","123","0","0"
"393273","2021-07-16 16:36:51","H001238001","17.41","296","121","1","0"
"393271","2021-07-16 16:36:51","H001238001","16.98","296","122","1","0"
"393269","2021-07-16 16:36:50","H001238001","16.98","296","121","1","0"
"393267","2021-07-16 16:36:49","H001238001","17","296","122","1","0"
"393265","2021-07-16 16:36:49","H001238001","16.98","296","122","1","0"
"393263","2021-07-16 16:36:48","H001238001","16.98","296","121","1","0"
"393261","2021-07-16 16:36:48","H001238001","17.41","297","122","0","0"
"393259","2021-07-16 16:36:47","H001238001","17.41","296","121","0","0"
"393257","2021-07-16 16:36:46","H001238001","16.98","295","122","0","0"
"393255","2021-07-16 16:36:46","H001238001","16.98","296","122","0","0"
"393253","2021-07-16 16:36:45","H001238001","17","296","123","0","0"
"393251","2021-07-16 16:36:45","H001238001","17.41","297","121","0","0"
"393249","2021-07-16 16:36:44","H001238001","16.98","296","121","1","0"
"393247","2021-07-16 16:36:43","H001238001","17","297","122","1","0"
"393245","2021-07-16 16:36:43","H001238001","16.98","296","122","1","0"
"393243","2021-07-16 16:36:42","H001238001","16.98","296","122","1","0"
"393241","2021-07-16 16:36:42","H001238001","17","296","121","1","0"
"393239","2021-07-16 16:36:41","H001238001","16.98","296","122","1","0"
"393237","2021-07-16 16:36:40","H001238001","16.98","296","121","1","0"
"393235","2021-07-16 16:36:40","H001238001","16.98","295","122","0","0"
"393233","2021-07-16 16:36:39","H001238001","17.41","295","121","0","0"
"393231","2021-07-16 16:36:39","H001238001","17.41","295","122","0","0"
"393229","2021-07-16 16:36:38","H001238001","16.98","295","121","0","0"
"393227","2021-07-16 16:36:37","H001238001","17.41","295","122","0","0"
"393225","2021-07-16 16:36:37","H001238001","17","295","122","0","0"
"393223","2021-07-16 16:36:36","H001238001","17","295","121","1","0"
"393221","2021-07-16 16:36:36","H001238001","16.98","295","121","1","0"
"393219","2021-07-16 16:36:35","H001238001","17.41","296","121","1","0"
"393217","2021-07-16 16:36:34","H001238001","17.03","296","121","1","0"
"393215","2021-07-16 16:36:34","H001238001","17","295","120","0","0"
"393213","2021-07-16 16:36:33","H001238001","16.98","296","120","0","0"
"393211","2021-07-16 16:36:33","H001238001","16.98","297","121","1","0"
"393209","2021-07-16 16:36:32","H001238001","16.98","296","121","0","0"
"393207","2021-07-16 16:36:32","H001238001","16.98","296","122","0","0"
"393205","2021-07-16 16:36:31","H001238001","17","296","122","0","0"
"393203","2021-07-16 16:36:30","H001238001","17","296","121","0","0"
"393201","2021-07-16 16:36:30","H001238001","17.39","296","120","0","0"
"393199","2021-07-16 16:36:29","H001238001","16.98","296","122","1","0"
"393197","2021-07-16 16:36:29","H001238001","17.41","296","121","1","0"
"393195","2021-07-16 16:36:28","H001238001","17.41","296","122","1","0"
"393193","2021-07-16 16:36:27","H001238001","17.39","294","123","1","0"
"393191","2021-07-16 16:36:27","H001238001","17","296","121","1","0"
"393189","2021-07-16 16:36:26","H001238001","16.98","295","122","1","0"
"393187","2021-07-16 16:36:26","H001238001","16.98","296","121","0","0"
"393185","2021-07-16 16:36:25","H001238001","17.41","296","122","0","0"
"393183","2021-07-16 16:36:24","H001238001","17.41","296","122","0","0"
"393181","2021-07-16 16:36:24","H001238001","16.98","295","122","0","0"
"393179","2021-07-16 16:36:23","H001238001","16.98","295","123","0","0"
"393177","2021-07-16 16:36:23","H001238001","17.41","295","121","0","0"
"393175","2021-07-16 16:36:22","H001238001","17.41","295","122","0","0"
"393173","2021-07-16 16:36:21","H001238001","17.41","294","122","1","0"
"393171","2021-07-16 16:36:21","H001238001","17.41","295","122","1","0"
"393169","2021-07-16 16:36:20","H001238001","17","295","122","1","0"
"393167","2021-07-16 16:36:20","H001238001","17","295","121","1","0"
"393165","2021-07-16 16:36:19","H001238001","16.98","296","121","1","0"
"393163","2021-07-16 16:36:18","H001238001","16.98","295","122","1","0"
"393161","2021-07-16 16:36:18","H001238001","17.41","296","121","1","0"
"393159","2021-07-16 16:36:17","H001238001","17","296","122","0","0"
"393157","2021-07-16 16:36:17","H001238001","17.41","296","122","1","0"
"393155","2021-07-16 16:36:16","H001238001","17.41","296","121","0","0"
"393153","2021-07-16 16:36:15","H001238001","17","296","122","0","0"
"393151","2021-07-16 16:36:15","H001238001","16.98","296","122","0","0"
"393149","2021-07-16 16:36:14","H001238001","16.98","295","121","0","0"
"393147","2021-07-16 16:36:14","H001238001","17.1","296","122","0","0"
"393145","2021-07-16 16:36:13","H001238001","16.98","295","121","1","0"
"393143","2021-07-16 16:36:12","H001238001","17","296","121","1","0"
"393141","2021-07-16 16:36:12","H001238001","17","296","122","1","0"
"393139","2021-07-16 16:36:11","H001238001","16.98","296","123","1","0"
"393137","2021-07-16 16:36:11","H001238001","16.98","296","122","1","0"
"393135","2021-07-16 16:36:10","H001238001","16.98","295","122","1","0"
"393133","2021-07-16 16:36:09","H001238001","16.98","296","121","0","0"
"393131","2021-07-16 16:36:09","H001238001","17.41","296","121","0","0"
"393129","2021-07-16 16:36:08","H001238001","16.98","295","121","0","0"
"393127","2021-07-16 16:36:08","H001238001","16.98","295","122","0","0"
"393125","2021-07-16 16:36:07","H001238001","16.98","296","122","0","0"
"393123","2021-07-16 16:36:06","H001238001","16.98","296","122","0","0"
"393121","2021-07-16 16:36:06","H001238001","17.41","295","121","0","0"
"393119","2021-07-16 16:36:05","H001238001","17.41","295","121","1","0"
"393117","2021-07-16 16:36:05","H001238001","16.98","296","123","1","0"
"393115","2021-07-16 16:36:04","H001238001","17","295","122","1","0"
"393113","2021-07-16 16:36:03","H001238001","16.98","295","122","1","0"
"393111","2021-07-16 16:36:03","H001238001","17.41","294","122","1","0"
"393109","2021-07-16 16:36:02","H001238001","16.98","296","122","1","0"
"393107","2021-07-16 16:36:02","H001238001","16.98","295","121","0","0"
"393105","2021-07-16 16:36:01","H001238001","16.98","295","123","0","0"
"393103","2021-07-16 16:36:00","H001238001","17.41","295","122","0","0"
"393101","2021-07-16 16:36:00","H001238001","16.98","295","122","0","0"
"393099","2021-07-16 16:35:59","H001238001","16.98","295","121","0","0"
"393097","2021-07-16 16:35:59","H001238001","17","295","122","0","0"
"393095","2021-07-16 16:35:58","H001238001","16.98","295","122","1","0"
"393093","2021-07-16 16:35:57","H001238001","16.98","295","121","1","0"
"393091","2021-07-16 16:35:57","H001238001","17","296","122","1","0"
"393089","2021-07-16 16:35:56","H001238001","16.98","295","122","1","0"
"393087","2021-07-16 16:35:56","H001238001","16.98","295","122","1","0"
"393085","2021-07-16 16:35:55","H001238001","17","295","121","1","0"
"393083","2021-07-16 16:35:54","H001238001","17","295","121","0","0"
"393081","2021-07-16 16:35:54","H001238001","17.39","296","122","0","0"
"393079","2021-07-16 16:35:53","H001238001","17","296","122","0","0"
"393077","2021-07-16 16:35:53","H001238001","17.41","295","122","0","0"
"393075","2021-07-16 16:35:52","H001238001","16.98","295","122","0","0"
"393073","2021-07-16 16:35:51","H001238001","17","295","122","0","0"
"393071","2021-07-16 16:35:51","H001238001","16.98","296","121","0","0"
"393069","2021-07-16 16:35:50","H001238001","17.39","295","122","1","0"
"393067","2021-07-16 16:35:50","H001238001","16.98","295","122","1","0"
"393065","2021-07-16 16:35:49","H001238001","16.98","295","120","1","0"
"393063","2021-07-16 16:35:48","H001238001","17.41","295","122","1","0"
"393061","2021-07-16 16:35:48","H001238001","16.98","295","121","1","0"
"393059","2021-07-16 16:35:47","H001238001","17.41","295","122","1","0"
"393057","2021-07-16 16:35:47","H001238001","16.98","295","122","0","0"
"393055","2021-07-16 16:35:46","H001238001","17.41","295","122","0","0"
"393053","2021-07-16 16:35:45","H001238001","16.98","295","123","0","0"
"393051","2021-07-16 16:35:45","H001238001","16.98","295","122","0","0"
"393049","2021-07-16 16:35:44","H001238001","16.98","295","122","0","0"
"393047","2021-07-16 16:35:44","H001238001","17.41","295","122","0","0"
"393045","2021-07-16 16:35:43","H001238001","16.98","294","120","1","0"
"393043","2021-07-16 16:35:42","H001238001","17.41","294","123","1","0"
"393041","2021-07-16 16:35:42","H001238001","16.98","295","122","1","0"
"393039","2021-07-16 16:35:41","H001238001","16.98","295","122","1","0"
"393037","2021-07-16 16:35:41","H001238001","17.41","295","122","1","0"
"393035","2021-07-16 16:35:40","H001238001","17.41","295","122","1","0"
"393033","2021-07-16 16:35:39","H001238001","16.98","295","121","1","0"
"393031","2021-07-16 16:35:39","H001238001","16.98","295","122","0","0"
"393029","2021-07-16 16:35:38","H001238001","17.41","296","122","0","0"
"393027","2021-07-16 16:35:38","H001238001","16.98","295","122","0","0"
"393025","2021-07-16 16:35:37","H001238001","17.41","295","123","0","0"
"393023","2021-07-16 16:35:36","H001238001","17","295","122","0","0"
"393021","2021-07-16 16:35:36","H001238001","17.41","294","121","0","0"
"393019","2021-07-16 16:35:35","H001238001","16.98","294","122","1","0"
"393017","2021-07-16 16:35:35","H001238001","16.98","295","121","1","0"
"393015","2021-07-16 16:35:34","H001238001","16.98","296","122","1","0"
"393013","2021-07-16 16:35:33","H001238001","17.41","295","122","1","0"
"393011","2021-07-16 16:35:33","H001238001","16.98","294","123","1","0"
"393009","2021-07-16 16:35:32","H001238001","17.1","294","122","1","0"
"393007","2021-07-16 16:35:32","H001238001","17.41","295","121","1","0"
"393005","2021-07-16 16:35:31","H001238001","16.98","295","122","0","0"
"393003","2021-07-16 16:35:30","H001238001","17","294","122","0","0"
"393001","2021-07-16 16:35:30","H001238001","17.41","294","122","0","0"
"392999","2021-07-16 16:35:29","H001238001","16.98","295","121","0","0"
"392997","2021-07-16 16:35:29","H001238001","17.41","294","121","0","0"
"392995","2021-07-16 16:35:28","H001238001","17.41","294","122","0","0"
"392993","2021-07-16 16:35:27","H001238001","17.41","294","120","0","0"
"392991","2021-07-16 16:35:27","H001238001","17","295","121","1","0"
"392989","2021-07-16 16:35:26","H001238001","17","294","120","1","0"
"392987","2021-07-16 16:35:26","H001238001","16.98","295","121","1","0"
"392985","2021-07-16 16:35:25","H001238001","16.98","295","121","1","0"
"392983","2021-07-16 16:35:24","H001238001","16.98","294","121","1","0"
"392981","2021-07-16 16:35:24","H001238001","16.98","295","121","1","0"
"392979","2021-07-16 16:35:23","H001238001","16.98","293","122","1","0"
"392977","2021-07-16 16:35:23","H001238001","17","294","121","0","0"
"392975","2021-07-16 16:35:22","H001238001","16.98","294","122","0","0"
"392973","2021-07-16 16:35:21","H001238001","17.41","294","122","0","0"
"392971","2021-07-16 16:35:21","H001238001","16.98","294","122","0","0"
"392969","2021-07-16 16:35:20","H001238001","17.41","292","123","0","0"
"392967","2021-07-16 16:35:20","H001238001","17.41","295","123","0","0"
"392965","2021-07-16 16:35:19","H001238001","17","294","122","0","0"
"392963","2021-07-16 16:35:18","H001238001","17.41","294","121","0","0"
"392961","2021-07-16 16:35:18","H001238001","17.41","294","122","1","0"
"392959","2021-07-16 16:35:17","H001238001","16.98","295","123","1","0"
"392957","2021-07-16 16:35:17","H001238001","17.41","294","122","1","0"
"392955","2021-07-16 16:35:16","H001238001","16.98","291","122","1","0"
"392953","2021-07-16 16:35:15","H001238001","16.98","292","122","1","0"
"392951","2021-07-16 16:35:15","H001238001","16.98","295","122","1","0"
"392949","2021-07-16 16:35:14","H001238001","17","295","121","0","0"
"392947","2021-07-16 16:35:14","H001238001","16.98","294","121","0","0"
"392945","2021-07-16 16:35:13","H001238001","16.98","296","122","0","0"
"392943","2021-07-16 16:35:12","H001238001","17","294","122","0","0"
"392941","2021-07-16 16:35:12","H001238001","17","296","122","0","0"
"392939","2021-07-16 16:35:11","H001238001","17","295","123","0","0"
"392937","2021-07-16 16:35:11","H001238001","16.98","297","122","0","0"
"392935","2021-07-16 16:35:10","H001238001","16.98","295","122","1","0"
"392933","2021-07-16 16:35:09","H001238001","17.41","296","123","1","0"
"392931","2021-07-16 16:35:09","H001238001","17.41","295","121","1","0"
"392929","2021-07-16 16:35:08","H001238001","16.98","294","122","1","0"
"392927","2021-07-16 16:35:08","H001238001","17.41","296","122","1","0"
"392925","2021-07-16 16:35:07","H001238001","17.41","295","121","1","0"
"392923","2021-07-16 16:35:06","H001238001","17.41","295","123","0","0"
"392921","2021-07-16 16:35:06","H001238001","16.98","295","121","0","0"
"392919","2021-07-16 16:35:05","H001238001","16.98","295","122","1","0"
"392917","2021-07-16 16:35:05","H001238001","16.98","295","122","0","0"
"392915","2021-07-16 16:35:04","H001238001","17","295","122","0","0"
"392913","2021-07-16 16:35:03","H001238001","17.41","296","123","0","0"
"392911","2021-07-16 16:35:03","H001238001","17.41","295","123","0","0"
"392909","2021-07-16 16:35:02","H001238001","17.41","295","122","0","0"
"392907","2021-07-16 16:35:02","H001238001","17.41","295","122","1","0"
"392905","2021-07-16 16:35:01","H001238001","17.41","295","122","1","0"
"392903","2021-07-16 16:35:00","H001238001","16.98","296","122","1","0"
"392901","2021-07-16 16:35:00","H001238001","17.41","295","121","1","0"
"392899","2021-07-16 16:34:59","H001238001","16.98","295","123","1","0"
"392897","2021-07-16 16:34:59","H001238001","17","295","123","1","0"
"392895","2021-07-16 16:34:58","H001238001","17","295","121","1","0"
"392893","2021-07-16 16:34:57","H001238001","17.41","295","123","0","0"
"392891","2021-07-16 16:34:57","H001238001","17.41","294","124","0","0"
"392889","2021-07-16 16:34:56","H001238001","16.98","295","122","0","0"
"392887","2021-07-16 16:34:56","H001238001","17.41","294","123","0","0"
"392885","2021-07-16 16:34:55","H001238001","17.41","296","122","0","0"
"392883","2021-07-16 16:34:54","H001238001","17","295","122","0","0"
"392881","2021-07-16 16:34:54","H001238001","16.98","296","122","1","0"
"392879","2021-07-16 16:34:53","H001238001","17.41","295","122","1","0"
"392877","2021-07-16 16:34:53","H001238001","16.98","295","122","1","0"
"392875","2021-07-16 16:34:52","H001238001","17.41","295","123","1","0"
"392873","2021-07-16 16:34:52","H001238001","16.98","295","123","1","0"
"392871","2021-07-16 16:34:51","H001238001","16.98","293","121","1","0"
"392869","2021-07-16 16:34:50","H001238001","17.41","295","121","0","0"
"392867","2021-07-16 16:34:50","H001238001","16.98","295","122","0","0"
"392865","2021-07-16 16:34:49","H001238001","17.41","294","122","0","0"
"392863","2021-07-16 16:34:49","H001238001","16.98","295","120","0","0"
"392861","2021-07-16 16:34:48","H001238001","17","295","121","1","0"
"392859","2021-07-16 16:34:47","H001238001","16.98","294","121","0","0"
"392857","2021-07-16 16:34:47","H001238001","17.41","296","121","0","0"
"392855","2021-07-16 16:34:46","H001238001","16.98","294","121","1","0"
"392853","2021-07-16 16:34:46","H001238001","17.41","296","122","1","0"
"392851","2021-07-16 16:34:45","H001238001","16.98","296","122","1","0"
"392849","2021-07-16 16:34:44","H001238001","16.98","295","121","1","0"
"392847","2021-07-16 16:34:44","H001238001","17","295","121","1","0"
"392845","2021-07-16 16:34:43","H001238001","16.98","296","122","1","0"
"392843","2021-07-16 16:34:43","H001238001","16.98","296","120","0","0"
"392841","2021-07-16 16:34:42","H001238001","17.41","295","121","0","0"
"392839","2021-07-16 16:34:41","H001238001","17.36","295","121","0","0"
"392837","2021-07-16 16:34:41","H001238001","17.36","295","121","0","0"
"392835","2021-07-16 16:34:40","H001238001","17.41","294","122","0","0"
"392833","2021-07-16 16:34:40","H001238001","17.41","296","121","0","0"
"392831","2021-07-16 16:34:39","H001238001","17.41","294","121","1","0"
"392829","2021-07-16 16:34:38","H001238001","17.41","295","122","1","0"
"392827","2021-07-16 16:34:38","H001238001","17.39","295","121","1","0"
"392825","2021-07-16 16:34:37","H001238001","17.41","296","122","1","0"
"392823","2021-07-16 16:34:37","H001238001","17.41","295","122","1","0"
"392821","2021-07-16 16:34:36","H001238001","17.41","295","121","1","0"
"392819","2021-07-16 16:34:35","H001238001","17.41","295","121","0","0"
"392817","2021-07-16 16:34:35","H001238001","17.36","295","122","0","0"
"392815","2021-07-16 16:34:34","H001238001","17.36","295","121","0","0"
"392813","2021-07-16 16:34:34","H001238001","17.41","295","123","0","0"
"392811","2021-07-16 16:34:33","H001238001","17.41","294","122","0","0"
"392809","2021-07-16 16:34:32","H001238001","17","297","122","0","0"
"392807","2021-07-16 16:34:32","H001238001","17.41","295","121","1","0"
"392805","2021-07-16 16:34:31","H001238001","17.41","294","121","1","0"
"392803","2021-07-16 16:34:31","H001238001","17.41","295","121","1","0"
"392801","2021-07-16 16:34:30","H001238001","17.41","294","122","1","0"
"392799","2021-07-16 16:34:29","H001238001","17.41","295","121","1","0"
"392797","2021-07-16 16:34:29","H001238001","17.41","294","122","1","0"
"392795","2021-07-16 16:34:28","H001238001","17.41","295","122","0","0"
"392793","2021-07-16 16:34:28","H001238001","17.41","294","122","0","0"
"392791","2021-07-16 16:34:27","H001238001","17.41","294","122","0","0"
"392789","2021-07-16 16:34:26","H001238001","17.41","293","122","0","0"
"392787","2021-07-16 16:34:26","H001238001","17.41","295","122","0","0"
"392785","2021-07-16 16:34:25","H001238001","17","294","121","0","0"
"392783","2021-07-16 16:34:25","H001238001","16.98","294","122","0","0"
"392781","2021-07-16 16:34:24","H001238001","16.98","295","123","1","0"
"392779","2021-07-16 16:34:23","H001238001","17.36","295","122","1","0"
"392777","2021-07-16 16:34:23","H001238001","16.98","294","123","1","0"
"392775","2021-07-16 16:34:22","H001238001","17","294","121","1","0"
"392773","2021-07-16 16:34:22","H001238001","16.98","294","123","1","0"
"392771","2021-07-16 16:34:21","H001238001","17.41","296","122","0","0"
"392769","2021-07-16 16:34:20","H001238001","16.98","295","124","0","0"
"392767","2021-07-16 16:34:20","H001238001","17.41","295","123","0","0"
"392765","2021-07-16 16:34:19","H001238001","17","295","122","0","0"
"392763","2021-07-16 16:34:19","H001238001","17.41","294","123","0","0"
"392761","2021-07-16 16:34:18","H001238001","16.98","294","123","0","0"
"392759","2021-07-16 16:34:17","H001238001","17.36","294","123","1","0"
"392757","2021-07-16 16:34:17","H001238001","17.41","294","122","1","0"
"392755","2021-07-16 16:34:16","H001238001","17","294","122","1","0"
"392753","2021-07-16 16:34:16","H001238001","17.41","294","123","1","0"
"392751","2021-07-16 16:34:15","H001238001","17.41","295","122","1","0"
"392749","2021-07-16 16:34:14","H001238001","17.41","293","123","1","0"
"392747","2021-07-16 16:34:14","H001238001","17","293","122","0","0"
"392745","2021-07-16 16:34:13","H001238001","17.41","294","122","0","0"
"392743","2021-07-16 16:34:13","H001238001","16.98","293","122","0","0"
"392741","2021-07-16 16:34:12","H001238001","17.41","294","123","0","0"
"392739","2021-07-16 16:34:11","H001238001","16.98","294","123","0","0"
"392737","2021-07-16 16:34:11","H001238001","16.98","295","123","0","0"
"392735","2021-07-16 16:34:10","H001238001","16.98","295","123","1","0"
"392733","2021-07-16 16:34:10","H001238001","17.41","294","122","1","0"
"392731","2021-07-16 16:34:09","H001238001","16.98","293","122","1","0"
"392729","2021-07-16 16:34:08","H001238001","16.98","293","123","1","0"
"392727","2021-07-16 16:34:08","H001238001","17.41","292","122","1","0"
"392725","2021-07-16 16:34:07","H001238001","17.41","292","123","1","0"
"392723","2021-07-16 16:34:07","H001238001","16.98","293","122","0","0"
"392721","2021-07-16 16:34:06","H001238001","17.41","295","123","0","0"
"392719","2021-07-16 16:34:05","H001238001","17","292","122","0","0"
"392717","2021-07-16 16:34:05","H001238001","16.98","293","122","0","0"
"392715","2021-07-16 16:34:04","H001238001","16.98","293","122","0","0"
"392713","2021-07-16 16:34:04","H001238001","17.41","292","122","0","0"
"392711","2021-07-16 16:34:03","H001238001","17.41","294","123","0","0"
"392709","2021-07-16 16:34:02","H001238001","17.41","293","121","1","0"
"392707","2021-07-16 16:34:02","H001238001","17.41","292","123","1","0"
"392705","2021-07-16 16:34:01","H001238001","16.98","294","122","1","0"
"392703","2021-07-16 16:34:01","H001238001","17.41","294","123","1","0"
"392701","2021-07-16 16:34:00","H001238001","16.98","295","121","1","0"
"392699","2021-07-16 16:33:59","H001238001","17.41","294","122","1","0"
"392697","2021-07-16 16:33:59","H001238001","17","292","123","0","0"
"392695","2021-07-16 16:33:58","H001238001","17","293","122","0","0"
"392693","2021-07-16 16:33:58","H001238001","17","292","122","0","0"
"392691","2021-07-16 16:33:57","H001238001","17.41","293","121","0","0"
"392689","2021-07-16 16:33:56","H001238001","17.41","292","122","0","0"
"392687","2021-07-16 16:33:56","H001238001","17.41","292","121","0","0"
"392685","2021-07-16 16:33:55","H001238001","17.41","293","121","1","0"
"392683","2021-07-16 16:33:55","H001238001","17.41","292","122","1","0"
"392681","2021-07-16 16:33:54","H001238001","17.41","294","123","1","0"
"392679","2021-07-16 16:33:53","H001238001","17.41","291","122","1","0"
"392677","2021-07-16 16:33:53","H001238001","16.98","294","121","1","0"
"392675","2021-07-16 16:33:52","H001238001","17.41","291","121","1","0"
"392673","2021-07-16 16:33:52","H001238001","17.41","293","121","0","0"
"392671","2021-07-16 16:33:51","H001238001","16.98","292","122","0","0"
"392669","2021-07-16 16:33:50","H001238001","16.98","294","120","0","0"
"392667","2021-07-16 16:33:50","H001238001","17.41","293","121","0","0"
"392665","2021-07-16 16:33:49","H001238001","17.41","293","121","0","0"
"392663","2021-07-16 16:33:49","H001238001","17.41","293","121","0","0"
"392661","2021-07-16 16:33:48","H001238001","17.41","293","121","0","0"
"392659","2021-07-16 16:33:47","H001238001","17.41","293","121","1","0"
"392657","2021-07-16 16:33:47","H001238001","17","293","120","1","0"
"392655","2021-07-16 16:33:46","H001238001","17","293","121","1","0"
"392653","2021-07-16 16:33:46","H001238001","17.41","294","122","1","0"
"392651","2021-07-16 16:33:45","H001238001","17.41","293","121","1","0"
"392649","2021-07-16 16:33:44","H001238001","16.98","293","120","1","0"
"392647","2021-07-16 16:33:44","H001238001","17","292","121","0","0"
"392645","2021-07-16 16:33:43","H001238001","17.41","293","121","0","0"
"392643","2021-07-16 16:33:43","H001238001","17.41","292","122","0","0"
"392641","2021-07-16 16:33:42","H001238001","16.98","294","121","0","0"
"392639","2021-07-16 16:33:41","H001238001","17.41","292","122","0","0"
"392637","2021-07-16 16:33:41","H001238001","17.41","292","122","0","0"
"392635","2021-07-16 16:33:40","H001238001","17.41","292","122","1","0"
"392633","2021-07-16 16:33:40","H001238001","17.34","293","122","1","0"
"392631","2021-07-16 16:33:39","H001238001","17.41","292","122","1","0"
"392629","2021-07-16 16:33:38","H001238001","17.34","293","122","1","0"
"392627","2021-07-16 16:33:38","H001238001","17.41","292","122","1","0"
"392625","2021-07-16 16:33:37","H001238001","17.36","292","123","1","0"
"392623","2021-07-16 16:33:37","H001238001","17.41","292","122","0","0"
"392621","2021-07-16 16:33:37","H001238001","17","293","122","0","0"
"392619","2021-07-16 16:33:35","H001238001","16.98","292","122","0","0"
"392617","2021-07-16 16:33:35","H001238001","17.41","292","122","0","0"
"392615","2021-07-16 16:33:34","H001238001","17.36","292","122","0","0"
"392613","2021-07-16 16:33:34","H001238001","17","292","122","0","0"
"392611","2021-07-16 16:33:33","H001238001","17.41","292","123","0","0"
"392609","2021-07-16 16:33:32","H001238001","17.41","291","122","1","0"
"392607","2021-07-16 16:33:32","H001238001","17.41","292","124","1","0"
"392605","2021-07-16 16:33:31","H001238001","17.41","292","122","1","0"
"392603","2021-07-16 16:33:31","H001238001","16.98","293","122","1","0"
"392601","2021-07-16 16:33:30","H001238001","17.41","292","122","1","0"
"392599","2021-07-16 16:33:29","H001238001","17.41","292","122","1","0"
"392597","2021-07-16 16:33:29","H001238001","17.41","291","123","0","0"
"392595","2021-07-16 16:33:28","H001238001","17.41","291","121","0","0"
"392593","2021-07-16 16:33:28","H001238001","17.41","291","121","0","0"
"392591","2021-07-16 16:33:27","H001238001","17.41","292","122","0","0"
"392589","2021-07-16 16:33:26","H001238001","17.41","293","121","0","0"
"392587","2021-07-16 16:33:26","H001238001","17.41","293","122","0","0"
