"SenKey","AddDt","CRRMngKey","SSO","FSR","LIG","HAL","VIB"
"512306","2021-09-05 15:34:21","H001238001","17.42","257","118","1","0"
"512304","2021-09-05 15:34:20","H001238001","17.41","256","120","1","0"
"512302","2021-09-05 15:34:20","H001238001","17.41","255","120","1","0"
"512300","2021-09-05 15:34:19","H001238001","17.42","256","119","1","0"
"512298","2021-09-05 15:34:18","H001238001","17.41","256","119","1","0"
"512296","2021-09-05 15:34:18","H001238001","17.42","255","119","1","0"
"512294","2021-09-05 15:34:17","H001238001","17.42","255","119","0","0"
"512292","2021-09-05 15:34:17","H001238001","17.42","255","119","0","0"
"512290","2021-09-05 15:34:16","H001238001","17.42","254","120","0","0"
"512288","2021-09-05 15:34:15","H001238001","17.41","253","120","0","0"
"512286","2021-09-05 15:34:15","H001238001","17.42","253","119","0","0"
"512284","2021-09-05 15:34:14","H001238001","17.42","253","121","0","0"
"512282","2021-09-05 15:34:14","H001238001","17.42","253","121","0","0"
"512280","2021-09-05 15:34:13","H001238001","17.42","252","122","0","0"
"512278","2021-09-05 15:34:12","H001238001","17.42","252","120","1","0"
"512276","2021-09-05 15:34:12","H001238001","17.41","252","120","1","0"
"512274","2021-09-05 15:34:11","H001238001","17.42","250","120","1","0"
"512272","2021-09-05 15:34:11","H001238001","17.42","251","121","1","0"
"512270","2021-09-05 15:34:10","H001238001","17.42","250","121","1","0"
"512268","2021-09-05 15:34:09","H001238001","17.41","250","120","1","0"
"512266","2021-09-05 15:34:09","H001238001","17.42","249","122","1","0"
"512264","2021-09-05 15:34:08","H001238001","17.41","249","122","0","0"
"512262","2021-09-05 15:34:08","H001238001","17.42","248","123","1","0"
"512260","2021-09-05 15:34:07","H001238001","17.42","246","123","1","0"
"512258","2021-09-05 15:34:06","H001238001","17.42","245","125","1","0"
"512256","2021-09-05 15:34:06","H001238001","17.42","245","127","1","0"
"512254","2021-09-05 15:34:05","H001238001","17.41","241","130","1","0"
"512252","2021-09-05 15:34:05","H001238001","17.41","235","142","0","0"
"512250","2021-09-05 15:34:04","H001238001","17.42","229","377","0","0"
"512248","2021-09-05 15:34:03","H001238001","17.42","228","499","0","0"
"512246","2021-09-05 15:34:03","H001238001","17.41","224","556","0","0"
"512244","2021-09-05 15:34:02","H001238001","17.41","217","558","1","0"
"512242","2021-09-05 15:34:02","H001238001","17.36","92","576","1","0"
"512240","2021-09-05 15:34:01","H001238001","26.06","157","566","1","0"
"512238","2021-09-05 15:34:00","H001238001","25.74","157","557","1","0"
"512236","2021-09-05 15:34:00","H001238001","25.64","157","568","1","0"
"512234","2021-09-05 15:33:59","H001238001","25.74","157","514","1","0"
"512232","2021-09-05 15:33:59","H001238001","25.64","159","120","1","0"
"512230","2021-09-05 15:33:58","H001238001","25.74","161","120","1","0"
"512228","2021-09-05 15:33:57","H001238001","25.64","161","120","1","0"
"512226","2021-09-05 15:33:57","H001238001","25.74","160","121","0","0"
"512224","2021-09-05 15:33:56","H001238001","25.64","162","119","0","0"
"512222","2021-09-05 15:33:56","H001238001","25.74","161","120","0","0"
"512220","2021-09-05 15:33:55","H001238001","25.64","160","119","0","0"
"512218","2021-09-05 15:33:54","H001238001","25.74","160","119","1","0"
"512216","2021-09-05 15:33:54","H001238001","25.64","161","120","1","0"
"512214","2021-09-05 15:33:53","H001238001","25.74","161","120","1","0"
"512212","2021-09-05 15:33:53","H001238001","25.64","160","120","1","0"
"512210","2021-09-05 15:33:52","H001238001","25.74","161","122","1","0"
"512208","2021-09-05 15:33:51","H001238001","25.75","161","120","1","0"
"512206","2021-09-05 15:33:51","H001238001","25.64","161","120","1","0"
"512204","2021-09-05 15:33:50","H001238001","25.74","160","121","0","0"
"512202","2021-09-05 15:33:50","H001238001","25.65","160","121","0","0"
"512200","2021-09-05 15:33:49","H001238001","25.74","160","120","0","0"
"512198","2021-09-05 15:33:48","H001238001","25.64","160","120","1","0"
"512196","2021-09-05 15:33:48","H001238001","25.74","160","119","1","0"
"512194","2021-09-05 15:33:47","H001238001","25.74","160","120","1","0"
"512192","2021-09-05 15:33:47","H001238001","25.64","161","119","1","0"
"512190","2021-09-05 15:33:46","H001238001","25.74","161","121","1","0"
"512188","2021-09-05 15:33:45","H001238001","25.64","161","121","1","0"
"512186","2021-09-05 15:33:45","H001238001","25.75","160","121","1","0"
"512184","2021-09-05 15:33:44","H001238001","25.64","160","121","1","0"
"512182","2021-09-05 15:33:44","H001238001","25.75","160","119","1","0"
"512180","2021-09-05 15:33:43","H001238001","25.64","160","121","0","0"
"512178","2021-09-05 15:33:42","H001238001","25.75","161","120","0","0"
"512176","2021-09-05 15:33:42","H001238001","25.64","160","120","0","0"
"512174","2021-09-05 15:33:41","H001238001","25.75","160","121","0","0"
"512172","2021-09-05 15:33:41","H001238001","25.65","161","122","0","0"
"512170","2021-09-05 15:33:40","H001238001","25.74","161","123","0","0"
"512168","2021-09-05 15:33:39","H001238001","25.65","163","123","0","0"
"512166","2021-09-05 15:33:39","H001238001","25.74","162","123","0","0"
"512164","2021-09-05 15:33:38","H001238001","25.74","162","122","0","0"
"512162","2021-09-05 15:33:38","H001238001","25.64","163","123","0","0"
"512160","2021-09-05 15:33:37","H001238001","25.65","163","123","1","0"
"512158","2021-09-05 15:33:36","H001238001","25.64","163","122","1","0"
"512156","2021-09-05 15:33:36","H001238001","25.64","163","123","1","0"
"512154","2021-09-05 15:33:35","H001238001","25.64","162","123","0","0"
"512152","2021-09-05 15:33:35","H001238001","25.64","164","124","0","0"
"512150","2021-09-05 15:33:34","H001238001","25.64","163","122","0","0"
"512148","2021-09-05 15:33:33","H001238001","25.64","163","123","1","0"
"512146","2021-09-05 15:33:33","H001238001","25.64","162","122","1","0"
"512144","2021-09-05 15:33:32","H001238001","25.64","163","124","1","0"
"512142","2021-09-05 15:33:32","H001238001","25.64","163","124","1","0"
"512140","2021-09-05 15:33:31","H001238001","25.64","162","123","0","0"
"512138","2021-09-05 15:33:30","H001238001","25.64","165","124","0","0"
"512136","2021-09-05 15:33:30","H001238001","25.64","163","124","0","0"
"512134","2021-09-05 15:33:29","H001238001","25.64","163","123","1","0"
"512132","2021-09-05 15:33:29","H001238001","25.64","163","123","1","0"
"512130","2021-09-05 15:33:28","H001238001","25.64","163","124","1","0"
"512128","2021-09-05 15:33:27","H001238001","25.67","163","123","1","0"
"512126","2021-09-05 15:33:27","H001238001","25.74","163","124","0","0"
"512124","2021-09-05 15:33:26","H001238001","25.74","164","125","0","0"
"512122","2021-09-05 15:33:26","H001238001","25.64","162","122","0","0"
"512120","2021-09-05 15:33:25","H001238001","25.64","164","123","0","0"
"512118","2021-09-05 15:33:24","H001238001","25.64","163","123","1","0"
"512116","2021-09-05 15:33:24","H001238001","25.64","164","124","1","0"
"512114","2021-09-05 15:33:23","H001238001","25.64","162","124","1","0"
"512112","2021-09-05 15:33:23","H001238001","25.74","162","124","1","0"
"512110","2021-09-05 15:33:22","H001238001","25.74","163","124","1","0"
"512108","2021-09-05 15:33:21","H001238001","25.74","163","124","0","0"
"512106","2021-09-05 15:33:21","H001238001","25.74","163","124","0","0"
"512104","2021-09-05 15:33:20","H001238001","25.64","163","124","0","0"
"512102","2021-09-05 15:33:20","H001238001","25.64","162","124","0","0"
"512100","2021-09-05 15:33:19","H001238001","25.74","161","124","0","0"
"512098","2021-09-05 15:33:18","H001238001","25.64","162","124","1","0"
"512096","2021-09-05 15:33:18","H001238001","25.75","162","123","1","0"
"512094","2021-09-05 15:33:17","H001238001","25.64","161","122","1","0"
"512092","2021-09-05 15:33:17","H001238001","25.75","162","123","1","0"
"512090","2021-09-05 15:33:16","H001238001","25.64","163","123","1","0"
"512088","2021-09-05 15:33:15","H001238001","25.74","162","124","1","0"
"512086","2021-09-05 15:33:15","H001238001","25.64","162","124","1","0"
"512084","2021-09-05 15:33:14","H001238001","25.75","161","124","1","0"
"512082","2021-09-05 15:33:14","H001238001","25.74","161","124","1","0"
"512080","2021-09-05 15:33:13","H001238001","25.64","162","124","1","0"
"512078","2021-09-05 15:33:12","H001238001","25.75","162","122","1","0"
"512076","2021-09-05 15:33:12","H001238001","25.64","161","124","1","0"
"512074","2021-09-05 15:33:11","H001238001","25.74","162","122","0","0"
"512072","2021-09-05 15:33:11","H001238001","25.65","161","122","0","0"
"512070","2021-09-05 15:33:10","H001238001","25.74","160","122","0","0"
"512068","2021-09-05 15:33:09","H001238001","25.64","160","123","0","0"
"512066","2021-09-05 15:33:09","H001238001","25.74","161","123","0","0"
"512064","2021-09-05 15:33:08","H001238001","25.64","158","123","0","0"
"512062","2021-09-05 15:33:08","H001238001","25.74","159","123","0","0"
"512060","2021-09-05 15:33:07","H001238001","25.74","159","123","0","0"
"512058","2021-09-05 15:33:06","H001238001","25.64","158","122","0","0"
"512056","2021-09-05 15:33:06","H001238001","25.74","159","121","0","0"
"512054","2021-09-05 15:33:05","H001238001","25.64","159","121","1","0"
"512052","2021-09-05 15:33:05","H001238001","25.74","159","121","1","0"
"512050","2021-09-05 15:33:04","H001238001","25.64","159","121","1","0"
"512048","2021-09-05 15:33:03","H001238001","25.64","158","121","1","0"
"512046","2021-09-05 15:33:03","H001238001","25.64","157","120","1","0"
"512044","2021-09-05 15:33:02","H001238001","25.67","158","121","0","0"
"512042","2021-09-05 15:33:02","H001238001","25.75","158","122","0","0"
"512040","2021-09-05 15:33:01","H001238001","25.64","158","122","0","0"
"512038","2021-09-05 15:33:01","H001238001","25.74","158","121","0","0"
"512036","2021-09-05 15:33:00","H001238001","25.64","158","124","0","0"
"512034","2021-09-05 15:32:59","H001238001","25.74","159","122","0","0"
"512032","2021-09-05 15:32:59","H001238001","25.64","158","123","0","0"
"512030","2021-09-05 15:32:58","H001238001","25.74","158","122","0","0"
"512028","2021-09-05 15:32:57","H001238001","25.74","158","123","1","0"
"512026","2021-09-05 15:32:57","H001238001","25.74","157","122","1","0"
"512024","2021-09-05 15:32:56","H001238001","25.74","158","122","1","0"
"512022","2021-09-05 15:32:56","H001238001","25.64","157","122","1","0"
"512020","2021-09-05 15:32:55","H001238001","25.74","157","122","1","0"
"512018","2021-09-05 15:32:54","H001238001","25.64","157","122","1","0"
"512016","2021-09-05 15:32:54","H001238001","25.74","158","122","1","0"
"512014","2021-09-05 15:32:53","H001238001","25.64","158","120","1","0"
"512012","2021-09-05 15:32:53","H001238001","25.75","157","122","0","0"
"512010","2021-09-05 15:32:52","H001238001","25.64","157","121","0","0"
"512008","2021-09-05 15:32:51","H001238001","25.75","157","122","0","0"
"512006","2021-09-05 15:32:51","H001238001","25.64","157","122","0","0"
"512004","2021-09-05 15:32:50","H001238001","25.74","157","122","0","0"
"512002","2021-09-05 15:32:50","H001238001","25.67","156","121","0","0"
"512000","2021-09-05 15:32:49","H001238001","25.72","156","121","0","0"
"511998","2021-09-05 15:32:48","H001238001","25.74","156","122","0","0"
"511996","2021-09-05 15:32:48","H001238001","25.64","156","122","0","0"
"511994","2021-09-05 15:32:47","H001238001","25.74","156","121","0","0"
"511992","2021-09-05 15:32:47","H001238001","25.64","156","122","0","0"
"511990","2021-09-05 15:32:46","H001238001","25.74","156","122","1","0"
"511988","2021-09-05 15:32:45","H001238001","25.64","156","122","1","0"
"511986","2021-09-05 15:32:45","H001238001","25.74","155","121","1","0"
"511984","2021-09-05 15:32:44","H001238001","25.64","156","121","1","0"
"511982","2021-09-05 15:32:44","H001238001","25.75","154","122","1","0"
"511980","2021-09-05 15:32:43","H001238001","25.64","155","122","1","0"
"511978","2021-09-05 15:32:42","H001238001","25.75","155","124","1","0"
"511976","2021-09-05 15:32:42","H001238001","25.64","155","122","1","0"
"511974","2021-09-05 15:32:41","H001238001","25.74","154","122","1","0"
"511972","2021-09-05 15:32:41","H001238001","25.64","155","122","1","0"
"511970","2021-09-05 15:32:40","H001238001","25.74","155","121","1","0"
"511968","2021-09-05 15:32:40","H001238001","25.64","154","121","0","0"
"511966","2021-09-05 15:32:39","H001238001","25.74","154","121","0","0"
"511964","2021-09-05 15:32:38","H001238001","25.64","153","122","0","0"
"511962","2021-09-05 15:32:38","H001238001","25.75","152","122","0","0"
"511960","2021-09-05 15:32:37","H001238001","25.74","153","123","0","0"
"511958","2021-09-05 15:32:37","H001238001","25.64","153","122","0","0"
"511956","2021-09-05 15:32:36","H001238001","25.75","153","123","0","0"
"511954","2021-09-05 15:32:35","H001238001","25.65","154","121","0","0"
"511952","2021-09-05 15:32:35","H001238001","25.74","153","125","0","0"
"511950","2021-09-05 15:32:34","H001238001","25.64","152","125","0","0"
"511948","2021-09-05 15:32:34","H001238001","25.74","151","124","1","0"
"511946","2021-09-05 15:32:33","H001238001","25.64","151","126","0","0"
"511944","2021-09-05 15:32:32","H001238001","25.74","151","126","0","0"
"511942","2021-09-05 15:32:32","H001238001","25.64","150","129","0","0"
"511940","2021-09-05 15:32:31","H001238001","25.74","149","134","0","0"
"511938","2021-09-05 15:32:31","H001238001","25.64","147","144","0","0"
"511936","2021-09-05 15:32:30","H001238001","25.74","144","366","0","0"
"511934","2021-09-05 15:32:29","H001238001","25.64","142","572","1","0"
"511932","2021-09-05 15:32:29","H001238001","25.74","140","570","1","2008"
"511930","2021-09-05 15:32:28","H001238001","25.64","140","584","1","0"
"511928","2021-09-05 15:32:28","H001238001","25.74","138","604","1","0"
"511926","2021-09-05 15:32:27","H001238001","25.64","137","557","1","0"
"511924","2021-09-05 15:32:26","H001238001","17.88","236","571","1","0"
"511922","2021-09-05 15:32:26","H001238001","17.42","279","620","1","0"
"511920","2021-09-05 15:32:25","H001238001","17.42","278","612","1","0"
"511918","2021-09-05 15:32:25","H001238001","17","279","560","1","0"
"511916","2021-09-05 15:32:24","H001238001","17","275","462","1","0"
"511914","2021-09-05 15:32:23","H001238001","17.41","280","169","0","0"
"511912","2021-09-05 15:32:23","H001238001","17","277","120","0","0"
"511910","2021-09-05 15:32:22","H001238001","17","281","120","1","0"
"511908","2021-09-05 15:32:22","H001238001","17","281","121","1","0"
"511906","2021-09-05 15:32:21","H001238001","17","281","121","1","0"
"511904","2021-09-05 15:32:20","H001238001","17","275","121","1","0"
"511902","2021-09-05 15:32:20","H001238001","17","280","121","1","0"
"511900","2021-09-05 15:32:19","H001238001","17","280","121","1","0"
"511898","2021-09-05 15:32:19","H001238001","17","279","121","1","0"
"511896","2021-09-05 15:32:18","H001238001","17","280","121","1","0"
"511894","2021-09-05 15:32:17","H001238001","17","280","122","1","0"
"511892","2021-09-05 15:32:17","H001238001","17","280","121","1","0"
"511890","2021-09-05 15:32:16","H001238001","17","279","120","1","0"
"511888","2021-09-05 15:32:16","H001238001","17","279","121","0","0"
"511886","2021-09-05 15:32:15","H001238001","17","279","121","0","0"
"511884","2021-09-05 15:32:14","H001238001","17","278","121","0","0"
"511882","2021-09-05 15:32:14","H001238001","17","279","121","0","0"
"511880","2021-09-05 15:32:13","H001238001","17","279","120","0","0"
"511878","2021-09-05 15:32:13","H001238001","17","279","121","0","0"
"511876","2021-09-05 15:32:12","H001238001","17","279","121","0","0"
"511874","2021-09-05 15:32:11","H001238001","17","278","120","0","0"
"511872","2021-09-05 15:32:11","H001238001","17","278","120","1","0"
"511870","2021-09-05 15:32:10","H001238001","17","278","121","1","0"
"511868","2021-09-05 15:32:10","H001238001","17","277","121","1","0"
"511866","2021-09-05 15:32:09","H001238001","17","277","121","1","0"
"511864","2021-09-05 15:32:08","H001238001","17","277","121","1","0"
"511862","2021-09-05 15:32:08","H001238001","17","277","121","1","0"
"511860","2021-09-05 15:32:07","H001238001","17","277","120","1","0"
"511858","2021-09-05 15:32:07","H001238001","17","276","120","1","0"
"511856","2021-09-05 15:32:06","H001238001","17","276","120","0","0"
"511854","2021-09-05 15:32:05","H001238001","17","276","120","0","0"
"511852","2021-09-05 15:32:05","H001238001","17","277","122","0","0"
"511850","2021-09-05 15:32:04","H001238001","17","276","120","0","0"
"511848","2021-09-05 15:32:04","H001238001","17","275","121","0","0"
"511846","2021-09-05 15:32:03","H001238001","17","275","120","0","0"
"511844","2021-09-05 15:32:02","H001238001","17","275","121","0","0"
"511842","2021-09-05 15:32:02","H001238001","17","275","120","0","0"
"511840","2021-09-05 15:32:01","H001238001","17","275","120","1","0"
"511838","2021-09-05 15:32:01","H001238001","17","275","120","1","0"
"511836","2021-09-05 15:32:00","H001238001","17","275","121","1","0"
"511834","2021-09-05 15:31:59","H001238001","17","274","121","1","0"
"511832","2021-09-05 15:31:59","H001238001","17","274","121","1","0"
"511830","2021-09-05 15:31:58","H001238001","17","274","121","1","0"
"511828","2021-09-05 15:31:58","H001238001","17","274","120","1","0"
"511826","2021-09-05 15:31:57","H001238001","17","274","120","0","0"
"511824","2021-09-05 15:31:56","H001238001","17","274","120","0","0"
"511822","2021-09-05 15:31:56","H001238001","17","273","121","0","0"
"511820","2021-09-05 15:31:55","H001238001","17","272","122","0","0"
"511818","2021-09-05 15:31:55","H001238001","17","273","122","0","0"
"511816","2021-09-05 15:31:54","H001238001","17","272","121","0","0"
"511814","2021-09-05 15:31:53","H001238001","17.42","272","121","1","0"
"511812","2021-09-05 15:31:53","H001238001","17","272","122","1","0"
"511810","2021-09-05 15:31:52","H001238001","17","272","121","1","0"
"511808","2021-09-05 15:31:52","H001238001","17","271","120","1","0"
"511806","2021-09-05 15:31:51","H001238001","17","271","121","1","0"
"511804","2021-09-05 15:31:50","H001238001","17","271","121","1","0"
"511802","2021-09-05 15:31:50","H001238001","17","269","121","0","0"
"511800","2021-09-05 15:31:49","H001238001","17","270","121","0","0"
"511798","2021-09-05 15:31:49","H001238001","17","270","121","0","0"
"511796","2021-09-05 15:31:48","H001238001","17","269","121","0","0"
"511794","2021-09-05 15:31:47","H001238001","17","267","122","0","0"
"511792","2021-09-05 15:31:47","H001238001","17","267","122","0","0"
"511790","2021-09-05 15:31:46","H001238001","17.1","266","122","0","0"
"511788","2021-09-05 15:31:46","H001238001","17","260","124","1","0"
"511786","2021-09-05 15:31:45","H001238001","17","264","122","0","0"
"511784","2021-09-05 15:31:44","H001238001","17","263","123","0","0"
"511782","2021-09-05 15:31:44","H001238001","17","263","124","0","0"
"511780","2021-09-05 15:31:43","H001238001","17","261","124","1","0"
"511778","2021-09-05 15:31:43","H001238001","17","257","124","1","0"
"511776","2021-09-05 15:31:42","H001238001","17","250","123","1","0"
"511774","2021-09-05 15:31:41","H001238001","17","253","125","1","0"
"511772","2021-09-05 15:31:41","H001238001","17","251","129","0","0"
"511770","2021-09-05 15:31:40","H001238001","17","249","140","0","0"
"511768","2021-09-05 15:31:40","H001238001","17","248","349","1","3646"
"511766","2021-09-05 15:31:39","H001238001","17","247","591","1","0"
"511764","2021-09-05 15:31:38","H001238001","17","243","600","1","0"
"511762","2021-09-05 15:31:38","H001238001","17","234","593","1","0"
"511760","2021-09-05 15:31:37","H001238001","16.05","160","570","1","0"
"511758","2021-09-05 15:31:37","H001238001","25.74","158","591","1","0"
"511756","2021-09-05 15:31:36","H001238001","25.64","161","575","1","0"
"511754","2021-09-05 15:31:35","H001238001","25.75","159","535","1","0"
"511752","2021-09-05 15:31:35","H001238001","25.64","158","497","1","0"
"511750","2021-09-05 15:31:34","H001238001","25.75","160","225","1","0"
"511748","2021-09-05 15:31:34","H001238001","25.64","162","120","1","0"
"511746","2021-09-05 15:31:33","H001238001","25.74","164","119","1","0"
"511744","2021-09-05 15:31:32","H001238001","25.64","164","120","1","0"
"511742","2021-09-05 15:31:32","H001238001","25.74","163","120","0","0"
"511740","2021-09-05 15:31:31","H001238001","25.64","163","120","0","0"
"511738","2021-09-05 15:31:31","H001238001","25.74","164","120","0","0"
"511736","2021-09-05 15:31:30","H001238001","25.64","164","120","0","0"
"511734","2021-09-05 15:31:29","H001238001","25.74","163","120","0","0"
"511732","2021-09-05 15:31:29","H001238001","25.64","164","121","1","0"
"511730","2021-09-05 15:31:28","H001238001","25.75","163","121","1","0"
"511728","2021-09-05 15:31:28","H001238001","25.64","164","120","1","0"
"511726","2021-09-05 15:31:27","H001238001","25.74","163","119","1","0"
"511724","2021-09-05 15:31:26","H001238001","25.74","164","119","1","0"
"511722","2021-09-05 15:31:26","H001238001","25.64","164","120","1","0"
"511720","2021-09-05 15:31:25","H001238001","25.75","162","120","1","0"
"511718","2021-09-05 15:31:25","H001238001","25.64","164","119","1","0"
"511716","2021-09-05 15:31:24","H001238001","25.74","163","120","1","0"
"511714","2021-09-05 15:31:23","H001238001","25.64","164","121","1","0"
"511712","2021-09-05 15:31:23","H001238001","25.74","164","120","1","0"
"511710","2021-09-05 15:31:22","H001238001","25.64","163","119","1","0"
"511708","2021-09-05 15:31:22","H001238001","25.74","164","120","1","0"
"511706","2021-09-05 15:31:21","H001238001","25.64","164","120","1","0"
"511704","2021-09-05 15:31:20","H001238001","25.75","164","120","1","0"
"511702","2021-09-05 15:31:20","H001238001","25.64","164","120","1","0"
"511700","2021-09-05 15:31:19","H001238001","25.75","164","119","1","0"
"511698","2021-09-05 15:31:19","H001238001","25.65","163","120","1","0"
"511696","2021-09-05 15:31:18","H001238001","25.74","164","121","1","0"
"511694","2021-09-05 15:31:17","H001238001","25.64","163","120","1","0"
"511692","2021-09-05 15:31:17","H001238001","25.74","163","122","0","0"
"511690","2021-09-05 15:31:16","H001238001","25.69","164","119","0","0"
"511688","2021-09-05 15:31:16","H001238001","25.64","164","119","0","0"
"511686","2021-09-05 15:31:15","H001238001","25.74","164","120","0","0"
"511684","2021-09-05 15:31:14","H001238001","25.64","164","120","0","0"
"511682","2021-09-05 15:31:14","H001238001","25.74","164","120","0","0"
"511680","2021-09-05 15:31:13","H001238001","25.64","164","120","0","0"
"511678","2021-09-05 15:31:13","H001238001","25.74","165","120","0","0"
"511676","2021-09-05 15:31:12","H001238001","25.64","164","121","0","0"
"511674","2021-09-05 15:31:11","H001238001","25.74","164","123","0","0"
"511672","2021-09-05 15:31:11","H001238001","25.64","165","120","0","0"
"511670","2021-09-05 15:31:11","H001238001","25.74","165","121","0","0"
"511668","2021-09-05 15:31:10","H001238001","25.64","165","122","0","0"
"511666","2021-09-05 15:31:09","H001238001","25.74","165","121","0","0"
"511664","2021-09-05 15:31:08","H001238001","25.64","166","122","0","0"
"511662","2021-09-05 15:31:08","H001238001","25.74","166","122","0","0"
"511660","2021-09-05 15:31:07","H001238001","25.64","165","123","0","0"
"511658","2021-09-05 15:31:07","H001238001","25.74","165","122","0","0"
"511656","2021-09-05 15:31:06","H001238001","25.64","165","123","0","0"
"511654","2021-09-05 15:31:05","H001238001","25.74","165","122","0","0"
"511652","2021-09-05 15:31:05","H001238001","25.69","165","122","0","0"
"511650","2021-09-05 15:31:04","H001238001","25.74","165","121","1","0"
"511648","2021-09-05 15:31:04","H001238001","25.74","165","122","1","0"
"511646","2021-09-05 15:31:03","H001238001","25.64","164","122","1","0"
"511644","2021-09-05 15:31:02","H001238001","25.74","165","122","1","0"
"511642","2021-09-05 15:31:02","H001238001","25.64","165","122","1","0"
"511640","2021-09-05 15:31:01","H001238001","25.74","164","123","1","0"
"511638","2021-09-05 15:31:01","H001238001","25.64","165","122","1","0"
"511636","2021-09-05 15:31:00","H001238001","25.74","165","122","1","0"
"511634","2021-09-05 15:31:00","H001238001","25.64","165","121","1","0"
"511632","2021-09-05 15:30:59","H001238001","25.75","164","123","1","0"
"511630","2021-09-05 15:30:58","H001238001","25.64","165","122","1","0"
"511628","2021-09-05 15:30:58","H001238001","25.74","165","122","1","0"
"511626","2021-09-05 15:30:57","H001238001","25.64","162","122","1","0"
"511624","2021-09-05 15:30:57","H001238001","25.74","164","121","1","0"
"511622","2021-09-05 15:30:56","H001238001","25.64","164","122","1","0"
"511620","2021-09-05 15:30:55","H001238001","25.74","164","122","1","0"
"511618","2021-09-05 15:30:55","H001238001","25.64","164","122","1","0"
"511616","2021-09-05 15:30:54","H001238001","25.74","164","121","1","0"
"511614","2021-09-05 15:30:54","H001238001","25.64","164","122","1","0"
"511612","2021-09-05 15:30:53","H001238001","25.74","163","122","1","0"
"511610","2021-09-05 15:30:52","H001238001","25.75","164","122","1","0"
"511608","2021-09-05 15:30:52","H001238001","25.65","165","121","1","0"
"511606","2021-09-05 15:30:51","H001238001","25.74","164","122","1","0"
"511604","2021-09-05 15:30:51","H001238001","25.64","164","122","1","0"
"511602","2021-09-05 15:30:50","H001238001","25.75","164","121","1","0"
"511600","2021-09-05 15:30:49","H001238001","25.64","162","122","0","0"
"511598","2021-09-05 15:30:49","H001238001","26.11","164","121","0","0"
"511596","2021-09-05 15:30:48","H001238001","25.64","165","122","0","0"
"511594","2021-09-05 15:30:48","H001238001","25.74","164","121","0","0"
"511592","2021-09-05 15:30:47","H001238001","25.64","165","122","0","0"
"511590","2021-09-05 15:30:46","H001238001","25.75","164","121","0","0"
"511588","2021-09-05 15:30:46","H001238001","25.64","164","122","0","0"
"511586","2021-09-05 15:30:45","H001238001","25.74","166","121","0","0"
"511584","2021-09-05 15:30:45","H001238001","25.64","165","122","0","0"
"511582","2021-09-05 15:30:44","H001238001","25.74","165","122","0","0"
"511580","2021-09-05 15:30:43","H001238001","25.64","164","122","0","0"
"511578","2021-09-05 15:30:43","H001238001","25.75","165","122","0","0"
"511576","2021-09-05 15:30:42","H001238001","25.75","164","122","0","0"
"511574","2021-09-05 15:30:42","H001238001","25.64","164","121","0","0"
"511572","2021-09-05 15:30:41","H001238001","25.74","165","121","0","0"
"511570","2021-09-05 15:30:40","H001238001","25.64","164","121","0","0"
"511568","2021-09-05 15:30:40","H001238001","25.74","164","121","0","0"
"511566","2021-09-05 15:30:39","H001238001","25.64","164","122","0","0"
"511564","2021-09-05 15:30:39","H001238001","25.74","167","122","0","0"
"511562","2021-09-05 15:30:38","H001238001","25.64","164","121","0","0"
"511560","2021-09-05 15:30:37","H001238001","25.74","164","121","1","0"
"511558","2021-09-05 15:30:37","H001238001","25.64","164","122","1","0"
"511556","2021-09-05 15:30:36","H001238001","25.75","164","121","1","0"
"511554","2021-09-05 15:30:36","H001238001","25.64","165","122","1","0"
"511552","2021-09-05 15:30:35","H001238001","25.74","165","122","1","0"
"511550","2021-09-05 15:30:34","H001238001","25.64","164","123","1","0"
"511548","2021-09-05 15:30:34","H001238001","25.75","163","120","1","0"
"511546","2021-09-05 15:30:33","H001238001","25.64","165","121","1","0"
"511544","2021-09-05 15:30:33","H001238001","25.74","164","121","1","0"
"511542","2021-09-05 15:30:32","H001238001","25.64","165","121","1","0"
"511540","2021-09-05 15:30:31","H001238001","25.74","164","121","1","0"
"511538","2021-09-05 15:30:31","H001238001","25.74","162","124","1","0"
"511536","2021-09-05 15:30:30","H001238001","25.72","164","123","1","0"
"511534","2021-09-05 15:30:30","H001238001","25.74","165","121","1","0"
"511532","2021-09-05 15:30:29","H001238001","25.64","164","123","1","0"
"511530","2021-09-05 15:30:28","H001238001","25.74","165","122","1","0"
"511528","2021-09-05 15:30:28","H001238001","25.64","164","122","1","0"
"511526","2021-09-05 15:30:27","H001238001","25.74","165","123","1","0"
"511524","2021-09-05 15:30:27","H001238001","25.64","164","122","1","0"
"511522","2021-09-05 15:30:26","H001238001","25.74","165","123","1","0"
"511520","2021-09-05 15:30:25","H001238001","25.64","165","122","1","0"
"511518","2021-09-05 15:30:25","H001238001","25.75","165","122","1","0"
"511516","2021-09-05 15:30:24","H001238001","25.64","165","123","1","0"
"511514","2021-09-05 15:30:24","H001238001","25.74","165","124","1","0"
"511512","2021-09-05 15:30:23","H001238001","25.64","165","123","1","0"
"511510","2021-09-05 15:30:22","H001238001","25.74","165","123","1","0"
"511508","2021-09-05 15:30:22","H001238001","25.65","165","123","1","0"
"511506","2021-09-05 15:30:21","H001238001","25.74","164","123","0","0"
"511504","2021-09-05 15:30:21","H001238001","25.64","165","122","0","0"
"511502","2021-09-05 15:30:20","H001238001","25.74","165","122","0","0"
